Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
VH802690,0.97,0.79,2,272,2,0,0,0,sales,medium
WU501632,0.58,0.75,4,253,2,0,0,0,sales,low
LF596514,0.49,0.77,2,254,2,0,0,0,sales,low
MA548374,0.69,0.98,3,214,2,0,0,0,sales,low
SY126178,0.55,0.49,5,195,3,0,0,0,sales,low
QF572122,0.65,0.89,4,240,3,0,0,0,sales,low
SL173279,0.87,0.49,4,149,2,0,0,0,sales,low
VS200564,0.12,0.7,4,276,4,0,0,0,sales,low
KK999564,0.65,0.84,4,247,4,0,0,0,accounting,high
MJ701791,0.23,0.66,4,212,4,1,0,0,accounting,low
QI177573,0.62,0.77,4,256,3,0,0,0,accounting,high
ZC649784,0.86,0.72,4,178,2,0,0,0,hr,high
IA266181,0.85,0.6,4,255,4,0,0,0,hr,low
MH601393,0.74,0.76,3,224,2,0,0,0,hr,low
TY421129,0.53,0.76,2,204,4,0,0,0,hr,high
MI189052,0.99,0.44,6,104,6,0,0,0,technical,low
XF211853,0.48,0.81,5,113,3,0,0,0,technical,medium
HJ542311,0.72,0.74,3,243,2,0,0,0,technical,high
AF420077,0.76,0.72,3,242,5,1,0,0,technical,medium
LQ295519,0.41,0.7,4,177,3,0,0,0,technical,medium
SC205117,0.85,0.88,3,235,2,0,0,0,technical,medium
RH691008,0.62,0.49,4,175,3,0,0,0,technical,medium
HX324524,0.16,0.78,4,280,6,0,0,0,technical,high
DY402389,0.58,0.61,3,205,2,0,0,0,technical,medium
JT744443,0.73,0.95,4,243,3,0,0,0,technical,medium
BC236794,0.28,0.76,3,150,2,0,0,0,technical,medium
BC963983,0.77,0.61,4,178,2,1,0,0,support,high
RH979723,0.85,0.86,3,231,3,0,0,0,support,medium
XV747900,0.56,0.76,3,134,2,0,0,0,support,high
GF571305,0.81,1,5,143,2,0,0,0,support,low
QY671547,0.83,0.87,3,156,3,0,0,0,support,medium
JL890512,0.49,0.48,4,249,3,0,0,0,support,medium
IO501020,0.81,0.97,3,247,3,0,0,0,support,medium
MX832777,0.56,0.92,5,222,4,0,0,0,support,medium
UF922614,0.77,0.83,3,160,3,0,0,0,support,low
JL929797,0.73,0.5,4,224,4,1,0,0,support,low
JQ449680,0.95,0.72,4,235,2,0,0,0,support,low
QZ444730,0.69,0.68,5,167,3,0,0,0,technical,low
WP501795,0.79,0.89,3,104,4,0,0,0,technical,low
YQ844078,0.63,0.57,5,160,2,0,0,0,technical,low
ZQ414799,0.8,0.79,4,168,3,0,0,0,management,low
KB793446,0.64,0.61,2,153,2,0,0,0,IT,low
TL896746,0.92,0.9,4,249,3,0,0,0,IT,low
IL895466,0.96,0.75,4,177,2,0,0,0,IT,low
GJ315378,0.56,0.85,3,225,3,0,0,0,IT,high
FE240326,0.37,0.61,3,186,2,0,0,0,IT,low
DT161187,0.5,0.82,3,133,2,1,0,0,product_mng,low
LM373772,0.49,0.58,4,213,4,1,0,0,product_mng,low
JZ356879,1,0.73,3,245,2,1,0,0,product_mng,low
CJ257097,0.82,0.75,5,160,3,1,0,0,product_mng,high
MN508147,0.52,0.54,4,212,3,0,0,0,IT,low
KB605272,0.76,0.96,4,135,3,1,0,1,RandD,low
PA126999,0.2,0.53,3,149,4,0,0,1,RandD,low
AE400439,0.6,0.9,4,178,3,0,0,1,RandD,high
TR740888,0.69,0.9,6,224,4,0,0,1,RandD,low
WO178027,0.93,0.51,3,196,2,0,0,1,RandD,medium
HI229434,0.7,0.64,4,178,3,1,0,1,marketing,high
IV123792,0.56,0.54,4,191,2,1,0,1,sales,medium
VH572650,0.97,0.61,4,167,3,0,0,1,accounting,high
LV570966,0.24,0.65,6,275,5,1,0,1,support,medium
XQ620381,0.83,0.91,3,168,3,0,0,1,technical,medium
GJ425563,0.55,0.85,3,152,2,0,0,1,management,medium
EA186401,0.68,0.99,3,263,3,1,0,1,marketing,medium
RS340657,0.48,0.53,3,113,4,0,0,0,marketing,medium
QB530569,0.75,0.95,3,253,3,0,0,0,marketing,medium
JJ286590,0.61,0.5,4,271,3,1,0,0,sales,medium
HW775138,0.5,0.74,4,165,2,1,0,0,sales,medium
TB250414,0.78,0.54,5,257,3,0,0,0,sales,high
TK769675,0.61,0.68,4,244,3,0,0,0,sales,low
RK130826,0.48,0.5,4,179,3,0,0,0,sales,medium
BD691172,0.93,0.92,3,248,2,0,0,0,sales,medium
IM719877,0.78,0.58,3,224,2,0,0,0,sales,medium
QR264706,0.92,0.99,5,236,4,0,0,0,sales,medium
IS424400,0.71,0.98,5,213,3,0,0,0,sales,medium
PU221805,0.15,0.42,4,238,3,0,0,0,sales,medium
JX923642,0.14,0.83,5,153,5,1,0,0,sales,medium
JN334738,0.56,0.72,4,247,2,0,0,0,sales,medium
IX514554,1,0.84,3,154,3,0,0,0,sales,medium
MJ847499,0.77,0.82,3,147,4,0,0,0,sales,high
OY836707,0.86,0.66,3,150,2,0,0,0,sales,low
ME370188,0.88,0.95,3,137,3,0,0,0,sales,low
AQ549968,0.85,0.84,5,179,3,0,0,0,sales,low
MC631152,0.95,0.56,5,194,2,0,0,0,sales,high
SH724908,0.65,0.65,4,224,3,0,0,0,sales,low
BK193232,0.7,0.55,3,253,2,1,0,0,accounting,low
LH632539,0.6,0.55,3,177,3,1,0,0,accounting,low
YO872854,0.84,0.83,3,215,3,0,0,0,accounting,high
TB237478,0.23,0.59,5,245,5,0,0,0,hr,low
AE149586,0.89,0.75,3,134,3,0,0,0,hr,low
NB610234,0.98,0.91,4,273,2,0,0,0,hr,low
KI315733,0.88,0.83,4,163,3,0,0,0,hr,low
AL820113,0.87,0.52,3,152,4,0,0,0,technical,low
KU371914,0.93,0.96,3,268,4,0,0,0,technical,low
SJ962727,0.13,0.95,5,149,2,0,0,0,technical,low
TG126273,0.99,0.56,6,128,4,0,0,0,technical,medium
GS295841,0.52,0.51,3,218,2,1,0,0,technical,medium
ZX838580,0.58,0.98,3,146,3,0,0,0,technical,medium
SI169040,0.85,0.57,5,190,2,1,0,0,technical,medium
WB858031,0.41,0.59,2,182,3,0,0,0,technical,medium
SP689466,1,0.8,5,162,3,1,0,0,technical,medium
FU777950,0.63,0.64,3,243,3,0,0,0,technical,medium
FD416370,0.63,0.58,4,141,3,1,0,0,technical,medium
AT672253,0.63,0.9,3,142,3,0,0,0,support,medium
GG689743,0.59,0.62,3,203,4,0,0,0,support,medium
VD634325,0.88,0.77,4,168,4,0,0,0,support,medium
DX408239,0.72,0.7,3,149,3,0,0,0,support,medium
QO798663,0.67,0.81,4,168,2,0,0,0,support,high
IR485471,0.41,0.54,2,190,4,0,0,0,support,low
ZB277691,0.3,0.68,3,229,6,0,0,0,support,medium
UR919386,0.83,0.84,3,249,2,0,0,0,support,medium
VF706445,0.73,0.93,4,162,2,1,0,0,support,medium
EH965956,0.87,0.9,4,163,2,0,0,0,support,medium
VL765284,0.93,0.74,2,169,4,0,0,0,support,low
FT388569,0.97,0.91,4,257,3,1,0,0,technical,low
NZ530534,0.7,0.54,4,150,4,0,0,0,technical,low
UK379146,0.66,0.95,4,183,3,0,0,0,technical,low
ZW172532,0.62,0.66,3,208,3,0,0,0,management,low
MR908011,0.56,0.52,4,158,2,0,0,0,IT,low
CO387839,0.32,0.72,2,240,5,0,0,0,IT,low
LC831156,0.55,0.81,5,251,3,0,0,0,IT,low
YX781949,0.69,0.91,5,205,2,0,0,0,IT,low
LT388044,0.91,0.63,4,226,3,1,0,0,IT,low
FR917148,0.33,0.82,5,249,6,0,0,0,product_mng,low
ZY199910,0.37,0.74,2,197,3,0,0,0,product_mng,low
MU147830,0.95,0.57,5,216,3,0,0,0,product_mng,low
PS911560,0.17,0.91,4,260,5,0,0,0,product_mng,low
CG131231,0.95,0.53,4,263,3,0,0,0,IT,low
MP794447,0.27,0.69,2,177,5,0,0,0,RandD,low
CN716323,0.91,0.95,4,171,3,0,0,0,RandD,low
FK536572,0.49,0.61,3,148,2,1,0,0,RandD,low
TN580656,0.6,0.56,4,138,3,0,0,0,RandD,low
SV991859,0.52,0.57,4,183,3,0,0,0,RandD,low
LY904100,0.54,0.65,3,202,3,0,0,0,marketing,low
WU124444,0.86,0.53,4,160,2,1,0,0,sales,medium
PL195393,0.78,0.87,4,264,3,0,0,0,accounting,medium
OB901538,0.6,0.81,4,245,3,1,0,0,support,medium
AD262168,0.15,0.91,2,207,3,0,0,0,technical,medium
CL515807,0.72,0.92,3,225,3,0,0,0,management,medium
HG583315,0.94,0.85,4,236,2,0,0,0,marketing,medium
BM837441,0.92,0.56,4,170,3,0,0,0,marketing,medium
OK518219,0.6,0.88,3,261,3,1,0,0,marketing,medium
UQ920285,0.41,0.68,4,273,3,0,0,0,sales,medium
GX292432,0.5,0.43,3,184,2,0,0,0,sales,medium
OH892703,0.8,0.91,3,202,2,0,0,0,sales,medium
UW596720,0.67,0.83,4,195,3,0,0,0,sales,medium
MA965987,0.71,0.88,4,266,3,0,0,0,sales,high
MF656789,0.66,0.85,3,266,5,0,0,0,sales,low
WC635108,0.77,0.74,5,263,2,0,0,0,sales,medium
HE995037,0.62,0.54,3,142,2,0,0,0,sales,medium
XE920235,0.95,0.53,4,162,3,0,0,0,sales,medium
WV921293,0.89,0.75,5,258,2,0,0,0,sales,medium
IH245429,0.74,0.83,4,170,2,0,0,0,sales,low
OH298226,0.19,0.8,4,249,5,0,0,0,sales,low
VD413070,0.83,0.77,3,171,3,0,0,0,sales,low
ON216160,0.53,0.64,2,177,4,0,0,0,sales,low
CI159337,0.98,0.75,5,188,2,0,0,0,sales,low
JR722358,0.74,0.99,5,146,2,0,0,0,sales,low
EK551309,0.22,0.88,5,154,5,0,0,0,sales,low
YR171032,0.76,0.68,4,204,3,1,0,0,sales,low
BU701358,0.89,0.91,5,224,3,1,0,0,sales,low
NX559057,0.5,0.84,3,156,4,0,0,0,accounting,low
AJ172035,0.17,0.82,6,259,4,0,0,0,accounting,low
JD810170,0.46,0.38,6,165,3,0,0,0,accounting,low
AK764052,0.68,0.78,3,264,3,0,0,0,hr,low
UX949174,0.77,0.86,4,215,2,0,0,0,hr,low
OT709974,0.68,0.83,3,133,3,0,0,0,hr,low
WM895336,0.15,0.7,4,220,4,0,0,0,hr,low
ZI369534,0.7,0.98,4,176,5,0,0,0,technical,low
PA482443,0.66,0.96,4,103,2,0,0,0,technical,low
ZA750166,0.54,0.52,5,155,3,0,0,0,technical,low
WW208956,0.57,0.57,4,141,3,0,0,0,technical,low
IX297038,0.78,0.58,3,150,3,1,0,0,technical,low
DQ677846,0.14,0.83,5,171,6,0,0,0,technical,medium
JG466968,0.73,0.86,4,179,3,0,0,0,technical,medium
TA601824,0.65,0.97,4,145,2,0,0,0,technical,medium
TS368036,0.31,0.59,3,176,3,0,0,0,technical,medium
AM745231,0.77,0.55,2,172,2,0,0,0,technical,medium
AM394842,0.68,0.85,3,243,4,0,0,0,technical,medium
VY294133,0.79,0.69,4,209,2,0,0,0,support,medium
WD629577,0.92,0.62,4,196,3,0,0,0,support,medium
HY379744,0.77,0.96,6,225,4,0,0,0,support,medium
DH995052,0.48,0.89,3,261,2,0,0,0,support,medium
TG383507,0.63,0.66,4,157,2,0,0,0,support,medium
MX744653,0.92,0.49,5,259,3,1,0,0,support,medium
GH521944,0.5,0.85,4,224,6,0,0,0,support,high
GY913539,0.52,0.91,5,193,2,0,0,0,support,low
DB822558,0.73,0.79,4,157,3,0,0,0,support,medium
YL889262,0.99,0.87,4,223,3,0,0,0,support,medium
JW856061,0.91,0.99,3,188,3,1,0,0,support,medium
WH501919,0.85,0.79,3,217,2,0,0,0,technical,medium
ZB486546,0.95,0.69,4,207,2,1,0,0,technical,low
LJ256343,0.67,0.85,3,153,4,0,0,0,technical,low
XF241179,0.86,0.55,3,269,2,0,0,0,management,low
XZ533909,0.71,0.54,4,198,3,0,0,0,IT,low
CI480831,0.99,0.95,4,102,5,0,0,0,IT,low
KU752754,0.57,0.61,3,167,2,1,0,0,IT,low
WR652223,0.98,0.72,3,252,2,0,0,0,IT,low
OS220215,0.62,0.58,3,192,2,0,0,0,IT,low
IT573855,0.74,0.79,5,237,4,0,0,0,product_mng,low
XR276542,0.7,0.6,4,158,3,0,0,0,product_mng,low
XT215047,0.8,0.93,3,260,3,0,0,0,product_mng,low
IY270180,0.65,0.69,4,153,3,0,0,0,product_mng,low
DU935850,0.53,0.52,3,233,4,0,0,0,IT,low
TB946947,0.43,0.62,2,180,3,0,0,0,RandD,low
IF502578,0.59,0.65,4,163,3,1,0,0,RandD,low
ZH749965,0.16,0.96,6,211,6,1,0,0,RandD,low
IZ129547,0.84,0.8,3,151,3,1,0,0,RandD,low
UC401708,0.78,0.95,3,249,4,0,0,0,RandD,low
GU838898,0.66,0.91,5,199,3,1,0,0,marketing,low
QJ414003,0.7,0.74,4,247,2,0,0,0,sales,low
EX264186,0.73,0.63,4,174,3,0,0,0,accounting,low
GD210679,0.65,0.88,4,268,4,0,0,0,support,medium
GY847718,0.79,0.59,5,197,4,0,0,0,technical,medium
GF502603,0.57,0.68,4,154,3,1,0,0,management,medium
LU291108,0.24,0.58,5,279,4,0,0,0,marketing,medium
AR176581,0.95,0.78,3,204,2,1,0,0,marketing,medium
MR647585,0.38,0.54,2,112,3,0,0,0,marketing,medium
LZ733181,0.9,0.78,4,261,2,1,0,0,sales,medium
BU621286,0.5,0.4,3,180,4,0,0,0,sales,medium
FX917125,0.68,0.61,3,261,5,0,0,0,sales,medium
FU765183,0.5,0.78,6,138,3,0,0,0,sales,medium
LI672215,0.85,0.81,4,164,4,0,0,0,sales,medium
GZ346687,0.95,0.52,3,144,3,0,0,0,sales,medium
EU813573,0.92,0.92,3,244,2,0,0,0,sales,high
ZE859633,0.83,0.87,5,233,3,0,0,0,sales,low
LD398156,0.9,0.78,4,225,2,1,0,0,sales,medium
RK804951,0.21,0.77,6,215,4,0,0,0,sales,medium
EE597209,0.94,0.86,3,223,4,0,0,0,sales,medium
PV839588,0.7,0.85,4,232,3,0,0,0,sales,medium
RM794556,0.54,0.76,3,157,4,0,0,0,sales,low
GS184115,0.77,0.65,4,268,3,0,0,0,sales,low
PW992776,0.62,0.49,3,158,2,0,0,0,sales,low
KS511158,0.93,0.55,5,222,2,0,0,0,sales,low
LT163771,0.81,0.86,3,210,3,0,0,0,sales,low
IG497411,0.99,0.79,4,133,2,0,0,0,sales,low
ZA386989,0.78,0.49,3,224,3,0,0,0,sales,low
FK698571,0.66,0.63,5,264,5,0,0,0,accounting,low
GG280024,0.9,0.72,5,237,2,0,0,0,accounting,low
SA948025,0.74,0.53,5,141,2,0,0,0,accounting,low
NU608685,0.65,0.78,4,238,5,1,0,0,hr,low
TH192670,0.99,0.52,4,167,3,0,0,0,hr,low
LJ276437,0.83,0.72,4,161,3,0,0,0,hr,low
GN493836,0.6,0.82,4,194,3,0,0,0,hr,low
LJ235301,0.55,0.93,3,217,3,1,0,0,technical,low
HV639945,0.96,0.71,3,170,3,0,0,0,technical,low
SJ279874,0.83,0.94,4,243,3,0,0,0,technical,low
KT738513,0.95,0.7,4,267,3,1,0,0,technical,low
JX396216,0.77,0.88,2,169,3,0,0,0,technical,medium
GL847800,0.83,0.95,3,255,3,0,0,0,technical,medium
EU821694,0.87,0.54,4,211,3,0,0,0,technical,medium
OI765764,0.69,0.49,3,198,4,0,0,0,technical,medium
WV377846,0.67,0.58,3,246,3,0,0,0,technical,medium
SY601140,0.55,0.49,3,146,2,0,0,0,technical,medium
TW799697,0.55,0.82,4,134,6,0,0,0,technical,medium
BV593025,0.39,0.48,3,169,3,0,0,0,support,medium
OF755028,0.51,0.93,5,232,3,0,0,0,support,medium
KX757138,0.39,0.38,2,106,3,1,0,0,support,medium
BK431551,0.96,0.93,4,260,3,0,0,0,support,medium
BJ887203,0.68,0.81,3,232,2,0,0,0,support,medium
TB616548,0.67,0.71,4,173,3,0,0,0,support,high
LS833372,0.68,0.44,5,152,5,0,0,0,support,low
YO206168,0.56,0.58,3,173,3,0,0,0,support,medium
DP413195,0.9,0.7,3,274,3,0,0,0,support,medium
QA680066,0.69,0.59,3,233,3,0,0,0,support,medium
YU362435,0.99,0.71,4,232,3,0,0,0,support,medium
OG292874,0.42,0.59,3,156,2,0,0,0,technical,low
SG628338,0.28,0.51,3,124,3,0,0,0,technical,low
HZ924727,0.55,0.65,3,207,3,0,0,0,technical,low
RH315053,0.91,0.53,3,273,6,0,0,0,management,low
VA734209,0.53,0.98,3,219,4,0,0,0,IT,low
UM976107,0.87,0.74,4,207,3,0,0,0,IT,low
CF512140,0.57,0.6,4,248,4,0,0,0,IT,low
LS471527,0.59,0.77,3,169,3,0,0,0,IT,low
LV881891,0.76,0.89,4,181,3,0,0,0,IT,low
AX276114,0.59,0.42,3,196,3,0,0,0,product_mng,low
ZG937460,0.5,0.54,3,254,2,0,0,0,product_mng,low
MT963459,0.55,0.55,4,191,4,0,0,0,product_mng,low
DY231619,0.92,0.53,3,238,2,0,0,0,product_mng,low
TQ700424,0.8,0.51,5,196,3,0,0,0,IT,low
FE921223,0.93,0.66,4,228,3,0,0,0,RandD,low
ON628676,0.67,0.57,4,165,3,0,0,0,RandD,low
DI397544,0.78,0.55,3,144,2,0,0,0,RandD,low
JI256696,0.61,0.7,4,243,3,0,0,0,RandD,low
TF343537,0.74,0.84,3,206,3,0,0,0,RandD,low
DN758026,0.5,0.49,3,180,3,1,0,0,marketing,low
EZ276035,0.84,0.96,3,161,2,1,0,0,sales,low
OD310832,0.89,0.55,4,196,2,0,0,0,accounting,medium
YI466551,0.77,0.89,5,152,3,0,0,0,support,medium
LO421029,0.64,0.71,3,231,4,0,0,0,technical,medium
CE320000,0.77,0.89,2,215,5,1,0,0,management,medium
CH929537,0.74,0.58,4,233,4,0,0,0,marketing,medium
KG709503,0.88,0.96,4,155,2,0,0,0,marketing,medium
VH301064,0.88,0.96,5,182,4,1,0,0,marketing,medium
YO901447,0.89,0.88,3,165,4,0,0,0,sales,medium
UK730952,0.74,0.59,2,257,4,1,0,0,sales,medium
EC322434,0.63,0.74,4,155,2,0,0,0,sales,medium
AS895875,0.63,0.8,4,243,2,0,0,0,sales,medium
AV885429,0.68,0.92,2,184,4,0,0,0,sales,medium
XA533272,0.14,0.81,4,138,3,1,0,0,sales,high
RW149524,0.86,0.94,5,209,4,0,0,0,sales,low
SG722551,0.73,0.53,3,205,2,0,0,0,sales,medium
SA827977,0.57,0.56,3,191,3,0,0,0,sales,medium
CG539291,0.97,0.75,5,270,3,1,0,0,sales,medium
GX768265,0.67,0.36,4,97,4,0,0,0,sales,medium
XA283759,0.89,0.74,4,174,2,0,0,0,sales,low
MH183756,0.8,0.96,5,124,3,0,0,0,sales,low
OS627336,0.3,0.51,2,178,3,0,0,0,sales,low
IF298456,0.14,0.73,5,266,6,0,0,0,sales,low
CG168909,0.91,0.8,4,181,3,0,0,0,sales,low
IK722682,0.49,0.81,4,233,3,0,0,0,sales,low
OI956508,0.57,0.68,3,254,4,0,0,0,sales,low
ZY479962,0.59,0.62,3,219,3,0,0,0,sales,low
AU974273,0.5,0.7,5,166,2,0,0,0,accounting,low
AD363055,0.69,0.97,3,158,2,0,0,0,accounting,low
FR363547,0.81,0.68,3,151,3,0,0,0,accounting,low
VG985750,0.79,0.82,3,98,3,1,0,0,hr,low
XJ631952,0.55,0.91,4,187,4,1,0,0,hr,low
TP605686,0.92,0.62,4,266,2,0,0,0,hr,low
ZU990632,0.94,0.59,5,250,3,0,0,0,hr,low
TQ673119,0.67,0.55,5,193,3,0,0,0,technical,low
FO160911,0.53,0.92,4,223,3,1,0,0,technical,low
SV205713,0.77,0.59,5,189,5,0,0,0,technical,low
BF169234,0.57,0.82,5,138,3,0,0,0,technical,low
FA910165,0.64,0.97,4,268,2,0,0,0,technical,low
GT346614,0.35,1,6,186,2,0,0,0,technical,low
HI202729,0.66,0.71,3,136,3,1,0,0,technical,medium
XE152757,0.59,0.84,4,245,3,0,0,0,technical,medium
PB195063,0.49,0.93,4,184,3,0,0,0,technical,medium
OT436806,0.91,0.99,5,152,3,0,0,0,technical,medium
KD817593,0.12,0.6,2,194,4,0,0,0,technical,medium
UV484111,0.74,0.68,3,242,5,1,0,0,support,medium
VJ412714,0.84,0.94,4,246,2,1,0,0,support,medium
ZW136199,0.51,0.99,4,211,3,0,0,0,support,medium
FG214743,0.94,0.71,4,189,3,0,0,0,support,medium
IK794833,0.74,0.66,3,254,2,0,0,0,support,medium
ZP934380,0.52,0.54,5,239,3,0,0,0,support,medium
RS675308,0.31,0.92,4,133,6,0,0,0,support,medium
ZC460833,0.72,0.59,3,255,2,0,0,0,support,high
KC280849,0.92,1,3,212,2,0,0,0,support,low
NX652108,0.56,0.64,3,270,3,0,0,0,support,medium
UP271841,0.76,0.45,5,177,6,0,0,0,support,medium
LK946386,0.59,0.9,4,261,4,0,0,0,technical,medium
ZI791614,0.5,0.74,3,220,3,0,0,0,technical,medium
IE403359,0.88,0.72,2,144,4,1,0,0,technical,low
RY516675,0.86,0.49,4,274,2,0,0,0,management,low
BJ138131,0.66,0.99,4,195,3,0,0,0,IT,low
VK193755,0.7,0.69,4,158,3,0,0,0,IT,low
HH530032,0.98,0.93,5,145,4,0,0,0,IT,low
KE146520,0.61,0.73,3,165,3,1,0,0,IT,low
RK194964,0.57,0.66,4,270,2,0,0,0,IT,low
UE257942,0.84,0.91,5,208,3,0,0,0,product_mng,low
MT338894,0.76,0.4,2,245,5,0,0,0,product_mng,medium
UY881193,0.64,0.99,4,180,4,0,0,0,product_mng,medium
IY290541,0.87,0.7,5,225,3,0,0,0,product_mng,medium
RS818516,0.62,0.69,3,261,2,0,0,0,IT,medium
PB438490,0.16,0.99,3,213,6,1,0,1,RandD,medium
PP850504,0.83,0.87,3,230,3,0,0,1,RandD,medium
LB831822,0.36,0.59,2,198,2,0,0,1,RandD,medium
SH474926,0.47,0.51,6,190,5,0,0,1,RandD,medium
NV601207,0.54,0.51,4,137,4,0,0,1,RandD,medium
ZY334031,0.83,0.83,3,186,3,1,0,1,marketing,medium
ZU424105,0.96,0.68,4,137,2,0,0,1,sales,medium
XL462454,0.91,0.74,5,192,3,0,0,1,accounting,medium
HB899421,0.56,0.59,4,164,3,0,0,1,support,medium
VJ924609,0.73,0.66,6,195,3,0,0,1,technical,medium
CX951514,0.97,0.63,4,151,3,0,0,1,management,medium
RC977949,0.75,0.74,5,231,3,0,0,1,marketing,medium
RZ512801,0.49,0.76,3,257,2,1,0,0,marketing,medium
IT886513,0.57,0.94,4,257,3,0,0,0,marketing,medium
SD885703,0.41,0.58,5,274,2,1,0,0,sales,medium
ZQ877028,0.53,0.7,3,138,2,0,0,0,sales,medium
IA723600,0.93,0.6,4,184,3,0,0,0,sales,medium
DA339468,0.58,0.9,3,151,3,0,0,0,sales,medium
KX214307,0.6,0.54,3,265,3,1,0,0,sales,medium
TW484460,0.74,0.8,4,241,2,0,0,0,sales,medium
VK735022,0.62,0.52,3,148,3,0,0,0,sales,medium
UV256894,0.7,0.76,5,165,3,0,0,0,sales,medium
OZ244645,0.93,0.75,3,243,2,0,0,0,sales,medium
SD278631,0.75,0.9,4,197,2,0,0,0,sales,medium
HT521863,0.95,0.48,5,214,6,1,0,1,sales,medium
AZ972251,0.43,0.98,4,164,3,0,0,1,sales,medium
UH716814,0.77,0.58,4,243,4,1,0,1,sales,medium
OW417957,0.67,1,4,145,3,1,0,1,sales,medium
TO796645,0.51,0.72,4,163,4,0,0,1,sales,medium
HY765178,0.94,0.53,5,257,2,0,0,1,sales,medium
OI175854,0.9,0.85,3,253,3,0,0,0,sales,medium
TN990610,0.8,0.78,4,234,3,0,0,0,sales,medium
LO619345,0.34,0.89,5,266,6,0,0,0,sales,medium
EO808007,0.45,0.53,3,181,4,1,0,0,accounting,low
DG523301,0.97,0.66,4,193,4,0,0,0,accounting,low
LP783114,0.5,0.48,3,163,4,0,0,0,accounting,low
DD866699,0.89,0.62,5,144,2,0,0,0,hr,low
PP812989,0.76,0.5,4,245,3,0,0,0,hr,low
ZF257796,0.66,0.84,4,197,2,0,0,0,hr,low
ID347511,0.74,0.63,3,180,2,0,0,0,hr,low
HC387853,0.69,0.74,4,237,3,0,0,0,technical,low
JW872760,0.59,0.57,2,170,3,0,0,0,technical,low
MI625331,1,0.85,3,150,3,0,0,0,technical,low
RH812093,0.61,0.75,2,100,4,0,0,0,technical,low
WW718273,0.98,0.42,5,226,3,0,0,0,technical,low
OT437781,0.59,0.71,5,222,3,0,0,0,technical,low
SC201923,0.22,0.69,4,182,6,0,0,0,technical,low
KM805083,0.71,0.95,3,150,2,0,0,0,technical,low
KQ982402,0.86,0.53,4,244,3,0,0,0,technical,medium
IU158311,0.65,0.59,5,271,3,0,0,0,technical,medium
WL306926,0.93,0.67,5,167,3,0,0,0,technical,medium
DI189228,0.49,0.69,2,128,2,0,0,0,support,medium
DX848084,0.78,0.77,3,149,4,1,0,0,support,medium
AL978614,0.62,0.7,4,141,4,0,0,0,support,medium
JW739342,0.72,0.63,3,149,2,0,0,0,support,medium
LS582795,0.7,0.56,4,107,6,0,0,0,support,medium
IU658336,0.54,0.93,5,189,2,0,0,0,support,medium
JS331508,0.61,0.95,4,169,4,0,0,0,support,medium
TQ404182,0.84,0.95,4,208,3,1,0,0,support,medium
GQ761194,0.8,0.58,3,197,3,0,0,0,support,medium
HE543902,0.58,0.5,4,225,3,0,0,0,support,high
BH568816,0.97,0.87,2,175,6,0,0,0,support,high
VS506895,0.92,0.55,3,172,2,0,0,0,technical,high
IS992005,0.96,0.51,3,237,4,0,0,0,technical,high
QL672290,0.73,0.87,4,155,3,1,0,0,technical,high
KW699312,0.73,0.71,4,148,3,0,0,0,management,high
DF256182,0.53,0.83,4,246,3,0,0,0,IT,high
BH514585,0.17,0.82,5,193,5,0,0,0,IT,high
IE214454,0.75,0.76,5,175,4,0,0,0,IT,low
QJ636116,0.76,0.44,3,121,4,0,0,0,IT,low
ZZ683604,0.76,0.77,4,223,3,0,0,0,IT,low
JF770978,0.92,0.55,3,259,3,0,0,0,product_mng,low
LR492608,0.82,0.88,4,171,2,0,0,0,product_mng,low
LD442170,0.38,0.5,2,170,3,0,0,0,product_mng,low
NA463226,0.49,0.72,4,246,3,0,0,0,product_mng,low
YG588229,0.53,0.8,3,175,3,0,0,0,IT,low
TL816861,0.56,0.59,3,185,2,0,0,0,RandD,medium
MP827371,0.69,0.98,3,168,2,0,0,0,RandD,medium
BJ820649,0.62,0.99,4,171,3,0,0,0,RandD,medium
IV732541,0.71,0.76,3,201,2,0,0,0,RandD,medium
RP174552,0.52,1,4,148,3,0,0,0,RandD,medium
JF777871,0.2,0.53,6,189,4,0,0,0,marketing,medium
ZE147630,0.93,0.61,3,166,3,0,0,0,sales,medium
ZL826798,0.74,0.81,4,150,2,0,0,0,accounting,medium
DW852474,0.78,0.45,3,253,6,0,0,1,support,medium
YX273998,0.85,0.79,3,243,2,0,0,1,technical,medium
TE133346,0.79,0.56,5,250,2,1,0,1,management,medium
TB716278,0.92,0.91,3,228,2,0,0,1,marketing,medium
BL206749,0.58,0.97,3,186,3,0,0,1,marketing,medium
ZI622435,0.68,0.72,3,213,3,0,0,1,marketing,medium
ED941855,0.9,0.67,4,233,3,0,0,1,sales,medium
RT828551,0.67,0.71,5,265,2,0,0,1,sales,medium
WO724646,0.79,0.73,4,226,3,0,0,0,sales,medium
SG519128,0.23,0.48,5,221,6,0,0,0,sales,medium
DK514051,0.98,0.99,3,253,4,0,0,0,sales,medium
NR781108,0.8,0.75,3,134,4,0,0,0,sales,medium
MN794139,0.77,0.84,3,188,4,0,0,0,sales,medium
TH519300,1,0.91,3,160,4,0,0,0,sales,medium
DT572532,0.6,0.92,4,164,4,0,0,0,sales,medium
